sexe;preusuel;annais;nombre
2;TIFEN;2007;4
1;THOMA;1997;5
2;DILYS;1997;4
2;NOEMI;2018;9
1;BRUNO;1969;7627
1;MADISON;2009;5
2;MARYJANE;XXXX;28
2;DAUPHINE;2019;6
1;KHENZO;XXXX;9
2;YAEL;XXXX;14
1;TIDJANI;2007;5
1;ADLAN;2013;4
1;JENS;2004;4
1;HALIM;2000;19
2;CLÉLIA;2013;228
1;ADEL;1968;16
2;KHADIJA;1962;6
2;DENYSE;1953;11
2;PAULYNE;1995;4
2;THYPHAINE;XXXX;22
1;FARISS;2018;6
2;ANICK;1928;10
2;CHRISTÈLE;1987;37
1;RAPHAEL;2020;180
1;ARI;1995;5
2;GWENOLA;2011;7
1;GIRARD;1941;4
1;ZAHER;2013;4
2;ENORAH;2003;3
1;GUILLAUME-ALEXANDRE;1974;3
2;PETRONILLE;1907;37
1;SIDI-MOHAMED;1983;9
1;MAX;1980;83
2;ELISABETH;1943;1125
1;CYRILL;2008;3
1;ALBERT;1983;57
1;LIESS;1981;6
1;ALCINO;1973;5
2;ANIKA;1996;3
2;SIMAN;2012;4
1;NELSON;1928;5
1;EDSON;1995;9
2;SUZANNE;1997;157
2;CAMILLE;2001;6584
2;ZAYA;1965;8
2;ZELIE;2016;50
1;DARIUS;1959;4
2;MANOLA;1993;5
2;VANIA;2005;3
1;OMAR;1955;30
2;SHANYSS;2011;9
1;GREGORY;2020;8
1;CONSTANTIN;2004;63
1;YUSUF;1996;54
2;MURIELLE;1983;285
2;AMATOULLAH;2009;6
2;ELGA;1977;5
2;JULY;1999;16
1;RAMZI;1982;100
2;ROSE;1992;94
1;EMRIC;2001;9
1;GRATIEN;1935;31
2;ANTOINE;1903;6
1;TONYO;2005;4
2;PINAR;1990;20
2;MARIE-NOELE;1960;11
2;LAURIANA;1996;9
1;ISMAIN;1988;3
1;ABDELALI;1962;4
1;DÉSIRÉ;1997;9
1;THIERRY;1976;2924
1;LYES;2016;63
2;LANA;2014;1741
2;AKILA;1981;20
1;ALLAIN;1968;4
2;YVA;XXXX;72
1;LOHEN;2011;6
2;TRECY;2000;28
2;MARIE-EDITH;1948;26
1;COLETTE;1931;5
2;ELLA;1977;14
2;KRYSTYNA;1941;3
1;BASTIEN;1993;1703
2;CORALINE;2020;22
1;HALIME;1981;5
2;INDIRA;2019;15
2;ELINA;1969;13
1;HOSSEIN;1999;5
2;MADENN;2018;23
2;DANNA;1998;6
1;ABDELNASSER;1968;6
1;IVANO;1954;5
1;FERID;1978;4
1;SID;1958;4
2;LÉNI;2019;3
1;STANLEY;1986;21
1;LONNY;2011;23
1;JUSTE;1902;17
2;MAGDA;2009;19
2;NADIEGE;1958;28
2;VICTORINA;1965;3
2;GUILA;1972;3
2;HANNANE;2000;8
1;HAZEM;XXXX;26
1;MEDRIC;2004;4
2;AMICIE;1950;3
1;JOURDAN;1931;3
2;BENJAMINE;1932;9
1;IMRÂN;2020;231
1;CORENTIN;1997;3667
2;JANAELLE;2006;5
1;KRIS;2019;11
2;VALENTINA;1976;7
2;MAEWENN;1994;4
2;MARISE;1979;4
1;CHRYSS;XXXX;19
2;RENELLE;1926;29
2;LYSSANDRE;2005;6
1;ITEB;XXXX;17
2;MARIE-LISE;1960;169
2;CAMERONE;2004;13
1;ASLANE;2016;3
1;KEN;1994;43
2;JOANNE;1979;31
2;LEORA;2012;3
2;LÉOPOLDINE;2017;57
2;MYRIAME;1993;14
2;GRACIETTE;1973;4
1;MANOHA;2013;10
2;NOUARA;1986;9
2;SOPHIANE;1996;9
1;EMILIEN;1909;270
1;TYNO;2012;13
1;NAIM;1999;98
1;MAILO;2017;3
2;NABYLA;XXXX;24
2;DONIA;1936;3
2;ATTILIA;1923;3
1;DIEGO;XXXX;11
2;HILARION;1922;6
1;JEAN-WILFRIED;XXXX;24
2;FATIA;1982;8
2;JOSEPHINE;2007;398
2;MICHELLE;1945;4394
1;JIMMY;1945;42
1;RITCHIE;2001;14
2;NAELY;2018;5
2;MARIE-BELLE;1979;3
1;SOUBAYA;1901;3
2;NAOEL;1995;3
1;HÉDI;1997;4
2;MARIKA;1997;17
2;CAPUCINE;1963;3
1;MAËLYO;2015;5
2;JOVANA;2007;8
1;DIWAYNE;2016;4
1;ANGELO;1999;155
2;RAPHAËLLE;2014;176
2;ZEBIDA;XXXX;27
2;DIARAYE;2000;3
1;CHRISTOPHE;2018;30
2;THEANA;XXXX;12
1;LORIN;1988;4
1;AVEL;2006;3
2;RACHEL;1976;801
2;ANGELIKA;1971;3
2;MALYAH;2011;6
1;JULIAN;2006;534
2;SIGRID;1987;12
2;MELAINE;1992;44
1;GUSTAVE;2019;359
1;GÉRÔME;1981;16
1;NAOUFAL;2001;8
2;ANNE-MARIE;1992;53
1;JEAN-MARTIN;1958;3
2;WILHELMINE;1976;5
1;LAÏD;1974;3
1;KELLIAN;2005;68
2;GERARDINE;1952;24
1;FAYCAL;1976;59
1;EMRIS;2014;3
2;MARIELE;1954;9
1;SOUHAÏB;2010;3
2;MELDA;2019;6
2;JUDIE;1997;4
2;AUDE;1990;855
2;LILIANNE;1961;9
1;RIDA;1989;41
1;ABDELHAKIM;1973;29
1;FREEMAN;1999;3
1;RONALDO;2005;8
1;FABIANO;2009;3
2;IRIS;1903;4
1;SULLY;1965;37
1;MAGNUS;2007;3
2;JOYCE;2000;51
2;FEROUZ;XXXX;25
2;KHOLOUD;XXXX;26
1;JEAN-FRANÇOIS;1985;689
1;MARLOW;2011;5
1;ADIB;2008;10
1;CALLEN;2010;5
1;AGUSTIN;1974;7
1;MARLEY;2018;331
2;ETANA;2015;4
1;GRÉGOIRE;1980;408
1;CLOVIS;1921;121
1;JANICK;1959;74
1;ANDRES;1913;3
1;AKRAME;2005;8
2;MARIE-ADÈLE;1988;3
1;CARIM;1976;5
1;GUILLERMO;2018;4
2;AINOHA;2010;8
1;LYONEL;1929;7
2;SHEHERAZADE;2001;22
1;ROY;1945;3
2;DORINE;1910;3
1;EXPEDIT;1955;32
2;CHARLISE;2001;7
1;JUNIOR;2018;58
2;EMELINE;1930;6
2;AUGUSTA;1968;7
1;JORDAN;1978;26
2;ESTELLA;1905;6
1;ABDALLAH;1961;41
2;ADÉLAÏS;2018;3
2;TRISTANA;1999;8
2;PARIS;2018;10
2;BRENDY;1999;8
2;NAUSICAA;2011;13
1;TYMON;2006;4
2;GLADYS;1964;72
2;LALIA;1995;8
2;FARHA;1991;5
1;JUAN;2009;80
2;FATMANUR;2002;4
2;TIYA;2016;37
1;NARCISSE;1952;19
2;DAVINA;1988;69
1;MAHERY;1999;4
1;SALAHEDINE;1986;3
1;JÉRÉMY;1980;358
2;ANTOINETTE;1989;24
1;RACHED;1976;11
2;TATA;1987;4
2;SALENA;2008;4
2;CHEMSY;2006;9
2;MYRIAM;1968;2765
1;NAYEL;XXXX;9
2;JUSTINA;2008;3
1;HILAIRE;2009;6
2;GALINA;1945;3
2;GAETANA;1962;13
1;RIYANE;2005;11
1;HANZO;2020;4
2;JOHANE;2000;8
2;WINNER;2013;6
2;TAMARA;1999;118
1;FIORENZO;2017;3
2;MOINA;2010;3
1;ATHMANE;XXXX;45
2;MELLISSA;2015;3
2;SOËLIE;2013;3
1;ALEKSANDER;2005;3
1;AMEDE;XXXX;51
2;GRACIA;1954;5
2;FLORINE;1988;265
1;GOULVEN;1916;10
1;MARCO;2002;226
2;XENIA;1982;4
2;HAYETT;1967;4
1;PAUL-MARIE;1987;11
2;CARMELITE;1904;3
2;SANTINE;1951;3
1;LUBIN;1993;6
1;MONTACER;1987;3
2;LILLOU;XXXX;8
2;MARIE-JOSEPHE;1960;248
1;SULAYMAN;2008;12
1;RACHID;1993;164
1;MATHÉYS;2014;6
2;MAXIME;1976;11
2;CAMILLYA;2018;3
1;WILFRED;2014;3
2;INDYLA;XXXX;4
2;HÉLYNE;XXXX;4
2;NAIMA;1993;93
2;LYSE;1990;23
1;GARIS;XXXX;14
2;LYANNA;XXXX;9
2;BELINAY;2019;18
1;KHEIREDDINE;2018;5
1;DAVID;1952;101
2;BLAISE;1910;5
1;LAUREANO;1969;4
2;OURIA;XXXX;20
1;AZIZE;1975;13
1;ARMAN;1999;5
1;STIVENS;1977;3
2;NISA-NUR;XXXX;14
1;VENCESLAS;2007;4
2;MARLY;1996;6
2;CLELIE;1984;12
1;DIDIER;1965;11542
1;MAROUAN;2010;22
1;ALCIME;1940;4
1;ELIAKIM;XXXX;26
2;LIZON;2001;5
1;HARONN;2017;4
2;LOUANA;2013;80
1;TOUSSAINT;1903;100
1;PAUL-OLIVIER;XXXX;42
1;KARL;1962;67
1;GUY-JEAN;XXXX;15
2;LOÏZA;2014;6
2;ANANDA;1986;8
1;RIYAN;XXXX;8
2;LILI;2001;188
1;SELYAN;2015;77
2;LISE;1960;134
2;NILLA;2007;3
1;SIDY-MOHAMED;2016;3
2;FOULEYE;2010;3
2;NUBIA;XXXX;32
2;LAHINA;2011;4
2;MAIMOUNA;1986;47
1;DANI;2013;22
2;SUZE;1961;3
2;JOMANA;2006;5
2;CHADINE;2012;13
1;SAID;1942;10
1;HISSA;2017;4
1;PHILOGENE;1905;5
2;ROSINA;1912;8
2;CATALINA;2008;17
1;RAOUL;1929;551
2;ASHVIKA;2018;3
1;ZEID;2003;4
2;FRIDA;2014;20
2;CHAHRAZADE;1982;8
2;NOURHAN;2004;5
2;PHILOGONE;1934;7
1;HUSEYIN;2008;44
1;DEL;1908;9
2;LÉA;1990;2196
1;MARLO;2018;42
2;REINE;1993;10
2;KANY;2015;10
2;AÏSSÉ;2015;15
1;MILOUD;1979;40
1;OTMANE;2001;4
1;MOSTAFA;1968;6
2;CHAHDE;2008;3
2;NOÉMI;1979;4
1;SABIR;2001;5
1;CESAR;1954;16
1;ALEX;1984;114
2;ZORAH;XXXX;28
2;DORIA;1931;12
2;RÉGINE;1907;129
1;ERNEST;1983;9
2;SHELY;2001;3
2;SILVIANE;1931;7
1;PAOLO;1928;6
1;FRÉDÉRIC;2011;34
1;EL;XXXX;6
2;LINDSAY;1988;212
1;AMEDEE;1921;183
1;HYPPOLITE;1927;4
1;YENER;XXXX;30
1;MICKAEL;1934;3
1;SAWYER;2016;9
1;YVES-ANDRÉ;1974;3
2;THEODOSIE;1922;3
2;MARYSA;2016;5
1;ÉTHANN;2013;15
2;ANÉLIA;2013;12
1;EVENOR;1935;3
2;SANIA;1977;10
1;BENICIO;2012;3
1;FAYCAL;1978;75
1;RAIDA;XXXX;35
2;SWANA;2018;14
1;KENDI;2020;4
2;SADJA;2016;3
1;LILIAN;2001;895
1;ERHAN;1986;6
1;TIMOLEON;1949;3
2;VERA;1983;11
1;LAZAR;1989;3
2;ANASTHASIE;1913;7
1;ABDELILAH;1999;7
2;ALÉCIA;2012;6
1;LLORYS;2012;5
1;KRISS;2012;6
2;MARYVONNE;1976;29
2;LEONCE;1914;80
2;JAZIA;2004;4
2;ANISE;1977;3
1;HAÏLÉ;2014;8
2;EMI;2013;29
2;SHANDRA;2015;3
2;LOÉLINE;2016;18
1;JEAN-FRÉDÉRIC;1963;30
2;CHAÏNA;2015;13
1;MIYAZ;2019;15
1;KELANN;2008;3
1;ALEXY;2014;122
2;ANGE-MARIE;2009;3
2;MAEVANE;1998;8
2;EILEEN;2002;29
2;MELORA;2007;6
1;RAMSES;1999;4
1;LOUIS-PIERRE;1958;3
1;JAMIL;1984;9
2;CELESTE;1914;51
2;CLARA;1917;31
2;MARIE-JOSEE;1948;202
1;CHAD;2013;12
1;BRAHIM;1960;59
2;MARIE-CHRISTIANE;1955;34
1;YOUSSEF;2002;287
1;CHAN;2011;3
1;KÉRAN;2020;9
1;TED;1991;19
1;EYTHAN;2002;18
1;REDA;2019;68
2;MICKAELA;2007;15
2;ASSMAA;1984;4
1;LÉONEL;2016;9
1;LESLEY;XXXX;24
1;EMIR;1988;16
2;MARIE-AMANDINE;2000;9
1;WERNER;1904;10
2;EMMA;1904;870
2;NOÉLINE;2019;108
1;JESSE;1956;3
2;LORETTE;1932;18
1;ODILON;2009;7
2;INESSA;2010;16
2;ADONAÏ;2020;5
1;WISSAM;2004;58
1;VAN;2011;4
2;AMBER;2010;23
2;LUDIVYNE;1977;4
2;NAELA;2000;3
2;LYZEA;2017;5
1;ADAR;1999;4
1;SEVERIN;2003;24
1;JÉMAËL;2018;6
2;YONAH;2008;6
1;CARLES;1949;3
2;MAURICIA;1963;14
1;JEAN-FABRICE;1988;8
2;LYNCIA;2012;6
2;MAÏLINE;2015;8
2;ESSYA;2019;14
2;LAURY;1981;41
1;NORBERT;1960;366
2;ANNE-GAËLLE;1979;31
1;ILKAN;2006;8
2;ELARA;2018;3
1;RAFFAEL;1997;3
1;CURT;1911;17
1;ROMAN;1923;12
1;MATÉO;1986;14
1;DJABRAIL;XXXX;18
2;NISSA;2009;12
2;NEILA;1972;8
2;JIHEN;2005;4
2;TRESSY;2009;11
2;SWANNE;2017;15
1;MAKAN;2013;30
1;GEORGES;1951;4112
2;FLORENCE;1931;87
1;JASSYM;2013;5
2;MIRENTXU;1987;5
2;LIVIE;2018;12
1;MARIN;1961;15
2;IBTISSEM;2013;78
1;VALENTIN;1914;136
2;TONIA;1997;5
1;FAID;2003;3
1;IHABE;2015;4
2;ARMANCE;1939;3
2;GISETTE;1933;4
1;YONI;2009;141
1;NABIL;1956;4
2;LOUISE-ANNE;1985;7
1;KRISTAN;2007;3
2;ISELINE;2015;4
2;GRACIE;1904;3
2;HÉLOÏSE;1938;11
2;NOELIE;1976;6
1;ISLEYM;2015;7
2;LIZ;2008;53
1;CHRETIEN;1912;20
1;DJOULIANE;2019;7
2;OPHÉLIE;2013;145
1;OUASSINI;1982;5
1;JORAM;XXXX;39
2;CYRILLE;1954;7
1;BONIFACE;1954;11
2;LOUISON;2019;323
2;LAYYINA;2014;6
2;MARIE-FRANÇOISE;XXXX;12
2;MARIE-FLORE;1952;11
2;URSULE;1939;20
2;MIMI;1927;7
1;RYAD;2016;148
1;FERIE;1918;4
2;FLORIANA;2014;7
2;CRYSTAL;XXXX;15
1;JEAN-PIERRE;1955;8392
1;ABDELWAHID;2000;3
1;MARIE;1997;3
1;JACINTO;1970;15
2;LINE;1966;182
1;SAIF-EDDINE;2003;5
2;BRUNO;1959;4
2;JIHENE;2007;19
1;SOFYANE;1985;9
2;GAMZE;1988;6
2;MARIE-LUCIE;2001;10
2;ILLY;2012;4
2;ELLÉA;2017;6
2;NARIMANE;2013;14
2;KALINKA;1966;3
2;RAHIL;2018;9
2;CÉCILE;1954;615
1;WILAN;2013;11
1;TILLIO;2011;3
2;MADY;1943;18
1;ALON;1997;5
2;CHÉRYL;2016;6
1;EDDEN;2013;8
1;SAWAN;2014;3
2;DIOROBO;1984;3
1;MUHAMMED-ALI;2011;23
2;LYSIANE;1938;31
2;LOLITA;1985;221
2;HELIETTE;1930;9
1;JEAN-RENAUD;1951;4
1;GUY-EMMANUEL;2005;4
1;ALBINO;1924;8
1;SIMON;1926;321
2;CAGLA;1991;3
2;RUBIE;2016;8
2;CHRYSTELLE;1972;980
2;ALÉNA;1998;3
2;ASTOU;1996;6
1;JOAQUIN;1998;5
1;OSWALD;2008;4
1;TRISTAN;1997;1437
2;MARIE-CAROLINE;1987;62
2;RINED;2018;12
1;ANDY;1977;37
2;KHELIA;2008;13
1;JEAN-LUC;2007;23
1;ETANN;2004;9
2;MARIE-LISE;1967;86
1;KENTIN;2012;36
1;LAZHAR;1979;8
1;YVES;2002;58
1;BRYAN;1997;1658
1;ELYAS;2005;66
1;GUISLAIN;1904;5
1;RIDHWAN;2013;3
2;DALILA;1921;3
1;GILLE;1941;5
1;CRISTIAN;2017;22
1;LOUIS-ARTHUR;XXXX;25
1;BRADY;1996;6
1;LOAN;1987;26
1;SYMPHORIEN;1919;3
1;SOUDAIS;2020;6
2;CLÉMENTINE;2010;398
2;NAHIMA;1977;25
2;ROSALIA;1935;4
2;ELYNE;2000;16
1;ESPRIT;1912;9
1;FREDY;2001;6
1;BALTHAZAR;1975;4
2;ORNELIA;2011;4
2;CELINDA;1994;3
1;JEAN-SYLVESTRE;1958;3
2;GIULIA;1991;39
2;GAYA;2010;16
2;LIANNA;2006;8
2;NAEMI;2010;7
1;HORST;1913;8
2;WIÂME;XXXX;4
1;ELIAS;1953;3
1;AKIM;1969;90
1;PRISCA;1913;3
1;SAINT;1938;17
1;NOUR-EDDINE;2010;5
1;HEAVEN;2013;14
2;SEVDE;2012;6
2;RITÈJ;2017;4
2;MARIE-LYDIE;1962;3
1;JEAN-SÉBASTIEN;2003;14
2;ANNIK;1978;4
1;IRÈNE;1912;39
1;REDA;2014;102
2;SOUMYA;2009;7
2;ROSE-MARIE;2008;11
1;EXAUCÉ;2011;7
2;OUMOU;1999;39
1;EDDINE;2013;15
2;FOUNÉ;2012;3
2;BTISSAM;1998;7
1;YONA;1998;7
2;IBTISSAM;1981;20
1;SEVERE;1951;3
2;KOURA;2000;3
1;NAIL;1995;5
1;JACQUES-ALEXANDRE;1986;5
1;OSSIAN;2011;3
2;ROBERT;1946;4
2;TELIA;2000;7
1;EMAN;2016;3
2;ANESSA;1984;5
2;MARIE-ASTRID;1970;35
2;CHRISTIE;2010;10
1;VALÉRIE;1931;3
2;SHERINE;1985;3
1;AREZKI;2007;10
2;SANNA;2014;23
2;PALOMA;1983;6
2;SEMIHA;1989;3
1;SOHËN;2017;3
2;LIDIA;1941;13
2;ANNE-YVONNE;1959;11
1;NINO;1914;3
2;CHRISTY;1995;11
1;CHARLES-ALEXANDRE;1981;5
2;ISRAE;2010;22
2;FLORENCE;1972;6358
2;ANNICK;1986;41
1;NATHANIEL;2016;58
2;MAZARINE;2003;40
1;RUDDY;2002;30
2;OUMAYMA;2002;33
1;OLIWIER;2017;3
2;NAJMA;2003;5
2;KAYLIS;2019;5
2;GRAZIELLA;2019;3
2;ESTRELLA;2009;9
1;GREGORI;2004;7
1;CEMAL;1997;4
1;PIERRE-ADRIEN;1991;23
1;TONI;1946;3
1;ALARIC;2016;38
2;OLWENN;2008;6
2;BRISÉIS;2015;10
1;FRANK;1904;9
1;EYMERICK;2003;5
1;ISAIAH;2006;12
1;YOHAÏ;2016;4
1;TYDIANE;2014;4
2;JAYANA;2006;3
1;FULGENCE;1922;5
2;MARTINE;2018;9
1;ONUR;2016;11
1;MOHAMED-REDA;2016;6
1;ZADIG;2003;4
1;ROMY;2000;4
1;GÉRALD;1999;45
2;NEDA;2019;5
2;YVONNE;1970;68
2;ADELA;1995;6
1;ROMANN;2004;45
2;LOISE;2001;75
2;MARIE-LUCIE;1959;10
1;KRISTOFER;1991;10
2;MYRIANE;1937;4
1;NOREDINE;1971;11
1;KHAYS;2011;4
2;SCHEIMA;1997;4
2;CHRISTAL;1994;3
1;EVENOR;1955;6
2;LAORA;2004;43
1;ABDENBI;1979;5
2;NOELA;1919;28
2;LULLA;1997;3
1;VALÉRIE;1976;3
1;EDAN;2020;43
1;JOSUE;1985;63
1;ALEKSANDAR;1995;11
2;EMILIANE;1930;6
1;CHRETIEN;1911;23
1;MAROINE;2008;5
2;RAJAE;2000;3
1;BENOIT;2000;4
2;NELYAH;2016;10
2;WISSEM;1999;18
2;ANNE;1951;4135
1;FREDO;1976;5
1;ELLIOTT;1996;52
1;GERIC;1975;3
1;LYAD;2011;11
2;AURÉLIE;1924;125
1;HARLEY;2007;3
1;PIERRE-MARC;1962;3
1;GEORGET;1923;11
1;ERTAN;1974;3
1;RONY;2020;8
1;HACINE;1965;4
1;CHRIS;2020;86
2;MARÉVA;1998;5
2;NAWA;2002;4
2;ANNI;1935;3
1;LÉLYO;2020;10
2;WENDY;1970;8
2;MINHA;2016;4
1;CHARLI;2010;37
1;OLYMPE;1904;4
2;SANTA;1967;10
1;KYLLYAN;2005;6
1;BELKACEM;2004;7
1;MAAMAR;1981;8
2;MARIE-BÉATRICE;1997;4
1;ORSON;2006;3
1;STANISLAW;1931;73
2;MARIE-AUDREY;1999;5
1;DARIS;XXXX;11
2;EUPHEMIE;1917;4
2;ANIE;1918;3
2;PATRISIA;2014;4
2;ALYETTE;1925;3
1;MALLE;1993;4
2;ANNALYA;XXXX;10
1;GIORGI;2020;10
2;ANNAH;1994;5
2;NOUARA;1992;3
1;ABDEL-ILAH;2003;5
2;ADELISE;2010;3
2;SEPHORA;1982;11
2;RENELISE;1963;5
2;ANNUNZIATA;1954;3
2;FOSTINE;XXXX;15
2;CHRISTAL;2014;5
1;ROSAIRE;1941;14
2;NAYILA;2018;3
1;ILANE;1979;4
1;SHAN;2007;4
2;MARIE-BÉNÉDICTE;1957;3
1;CELIL;1988;3
2;ANNIE-CLAUDE;1944;9
2;LISIA;2010;10
2;AZZIZA;1984;6
2;RAÏSSA;1986;8
1;JEREMIE;1983;1210
2;DELYA;1997;6
2;PALMYRE;2013;5
1;ALEKSA;2014;5
2;ARIELE;1961;8
1;ALBERT;1914;5753
2;HANAE;2019;51
1;YOUENN;1973;13
2;FOZIA;1979;4
1;OKAN;2007;34
1;FOUHED;1978;3
2;KATHELEEN;1985;3
1;RICHEVILLE;1963;9
1;EBAN;2001;4
2;CLAIRE-MARIE;1987;42
2;LOUISY;2009;28
2;GUILHAINE;1954;3
2;FERDA;XXXX;31
1;MOURAD;1994;106
2;PAOLA;1988;75
2;CHAINESSE;2002;5
2;KAELA;2007;16
1;SOUHEIB;2013;8
2;BELINE;2002;10
1;YANNI;2019;29
2;ANNE-GAËLLE;1973;10
2;ANNY;1931;67
2;LOULA;2018;7
2;LOUISIANE;1962;25
1;EZZEDINE;1979;3
2;LEANNE;2011;76
2;SIGRID;1949;9
2;VIVETTE;1939;3
2;ANDRÉA;1932;290
1;SAMED;2003;17
2;SYLVIANE;1938;346
1;PATRIC;1974;8
2;RIME;1986;10
2;ELLENA;2017;10
1;PAOLO;1950;7
2;LAURA;1907;8
2;LIAH;2016;24
1;JACKY;1963;1330
2;LAURY;2017;7
2;YELEN;2008;5
2;NORA;1948;6
1;NOANN;2005;16
2;SENEM;1997;9
1;MYO;2012;4
1;GOTTLIEB;1904;3
2;VICTORIANE;2000;3
1;LISSANDRE;2016;25
2;MILA;1998;40
1;AL;2017;27
2;ÉLISE;2016;384
2;AUGUSTA;1918;369
2;MARIE-AMÉLIE;1999;247
2;ROSARIO;1975;11
1;PIERRE-LOUP;2004;7
1;TEOPHANE;2009;4
2;SHADE;1995;5
2;GHANIA;1976;7
2;KYANA;2018;13
2;EMMANUELLE;1903;8
1;PACO;1995;49
1;OCEAN;2013;3
1;EREN;2004;86
1;ROLPH;1959;3
2;LHANA;2014;12
1;RAYMOND;2007;21
1;DANN;2008;18
2;LEILA;1969;208
1;KAMURAN;XXXX;16
1;GEOFFREY;1988;1918
1;MOHAMED-IBRAHIM;2011;4
2;NAZHA;1972;5
2;JUDE;2009;4
2;LÉONNA;2016;4
2;LUCIANE;1909;6
1;YOUVA;2009;7
2;BÉATRICE;1957;4458
2;NOÉLI;2011;3
1;CLARK;1959;4
1;YASSINE;2002;596
2;DANIE;XXXX;48
2;SARIA;2000;4
1;ALTIN;2012;3
2;AIRELLE;2016;3
2;IRIS;1980;35
2;FLORENCE;2020;19
2;MARIE-ANNE;1993;67
1;RESUL;2002;7
2;ZAINEB;1986;8
2;LUCIE;1968;229
2;EKRAME;XXXX;34
2;DOLORES;1902;24
2;NORA;1924;6
1;OSMIN;1927;5
2;MARIE-HÉLÈNE;1965;1410
1;CEDRIK;1972;39
1;MANOHÉ;2019;8
2;LOLA;1965;14
2;VIRGINIE;1934;88
2;CAMILA;1983;3
2;SIGRID;1975;42
2;SAMARA;XXXX;20
2;ALEXANDRINE;2000;72
2;HAYETE;1987;3
2;HANAE;2017;79
1;SIROU;2003;5
2;MAÉLY;2016;16
2;LORENE;2008;43
1;ESPERANCE;1909;7
2;LORETTE;2003;62
2;BERANGERE;1955;22
1;LÉONCE;2013;13
2;SILVIANE;1929;13
1;BASSIROU;1988;4
2;MARIELLE;1993;118
2;SYMPHORIENNE;1915;3
1;REDA;1972;10
2;KEYNA;2005;15
1;NORMAN;1969;4
2;MARAVILLAS;XXXX;20
2;CHANTAL;1944;3591
2;PRUDENCE;1918;12
2;LYNN;1983;3
2;MADELEINE;1934;5049
2;KAROLINE;1989;6
1;BRAHIM;2020;53
2;NAWELL;2019;24
1;MAX;1901;124
1;ABDEL-RAHMAN;2008;6
2;HASNA;1966;4
1;ANTON;1972;8
2;GAIA;1998;26
2;NOUHAILA;2002;20
2;ELEONORA;1954;3
2;YELENA;2016;25
2;CAROLE;1993;466
2;MATHURINE;1905;23
2;LAURELINE;2019;39
2;ANGE;1913;26
1;GEROME;1917;6
1;EFFLAM;1913;5
1;GIL;1982;33
1;RAFFAELE;2020;15
1;ALEXANDER;1984;35
1;MATTIS;1994;6
2;SYLVETTE;1964;153
1;GÉRÉMY;1982;3
2;NESSERINE;2019;3
1;NICOLAS;1911;378
1;ZACCHARI;2011;4
2;JOSY;2001;3
2;DORINE;1951;6
2;ALINA;1930;30
1;ANGELINO;1974;4
2;BRITT;1981;3
1;FULBERT;1942;10
2;NELLY;1900;155
1;SILVAIN;1917;9
1;HYPPOLYTE;1908;5
1;MAXIMO;2002;4
2;TERESA;1927;16
1;ISSAM;1976;10
2;ANGGUN;XXXX;14
2;ASSMA;1981;7
1;EDOUARD;1961;258
2;NAOEL;1989;5
1;ARTO;2019;3
1;ATTALE;1934;5
2;CHRISTEL;2006;4
2;KESSYA;2020;4
1;NOAHN;2011;4
2;ASSUNTA;1976;4
1;KIYAN;2001;9
2;MYRA;2005;4
2;AUDELINE;2004;3
2;DALLILA;1973;3
1;CHAHÏNE;2020;7
1;CYRILLE;1903;71
1;HASSANE;2011;22
2;HELEN;1925;4
1;XUAN;1994;3
1;CATHERINE;1952;3
2;NOUNA;2006;3
2;MADDI;XXXX;23
1;PABLO;1952;7
2;EYLEM;1999;4
1;JEAN-JEROME;1974;7
1;KINANE;XXXX;17
2;MARIE-LUCILE;1989;3
2;ELINE;1929;7
2;GULSEN;1997;4
1;CHAHINE;2007;81
1;EL-HADJ;2017;3
1;IKHLAS;2010;5
2;ORPHELIA;1921;3
1;PASQUALE;1966;10
2;PRESCILLIA;1985;146
2;HANEN;1998;7
2;HAFSAH;2013;3
2;NADY;1968;3
1;LAHCEN;1971;24
2;ODETTE;1909;2895
1;HAFED;1986;9
1;STÉPHAN;1987;7
2;FAITH;2020;21
1;JALYS;2013;8
2;MELISANDRE;2002;4
1;DJEYLAN;2018;6
2;EUDOXIE;1926;10
1;VICTORIEN;1980;62
2;MAELLIE;1994;3
2;ALESSANDRA;1989;5
2;SHEYENNE;2010;10
1;NAYLAN;2013;4
2;VERONIQUE;2016;3
2;VALERY;1979;5
1;ALFREDO;1977;16
2;LINA;1966;72
1;FALLOU;2015;13
1;LÉWIS;2015;8
2;JOSIANE;1998;20
2;DIVYA;2000;6
2;SAVANAH;2002;8
2;ABÉLIA;2012;4
1;DJAWAD;XXXX;15
2;EDWIGE;2012;9
2;CANSU;2007;8
1;AËDAN;XXXX;2
2;ANAËLLE;1995;92
2;SIA;2011;7
1;ÉWEN;2014;6
2;LOUISE-MARIE;2000;18
2;NATALIE;1906;4
2;KAMILAH;2013;4
1;KIAN;1995;3
1;FRANCISQUE;1984;3
1;LIBERO;1926;6
2;FATIHA;1991;87
1;HAYKEL;2020;4
1;ISMAIN;1980;4
2;CHARIFA;2014;4
2;LOHANN;2005;8
2;ADÉLAÏDE;1976;5
1;CYR;1919;9
1;ACHILLE;1904;226
1;GWELTAZ;1988;3
2;NOHRA;2004;3
2;MATISSE;1995;3
2;MERIEM;1975;54
1;MASSYL;1999;3
2;ANJARA;2007;3
2;EMMANUELLE;1976;3337
1;SULLIVAN;1980;53
2;LÉONTINE;1942;42
